,title,date,country,genre,rate
346,Blood Widow,30 July 2014 (Philippines),USA,[],2.9
347,Dark Satanic Magick,1 January 2014 (USA),USA,[],2.9
348,Getting Schooled,7 February 2017 (USA),USA,['Comedy'],2.9
349,Black Eyed Children: Let Me In,1 January 2015 (USA),USA,[],2.9
350,Psychos,17 March 2017 (USA),USA,"['Crime', 'Drama']",2.9
351,The Orange Man,2015 (USA),,['Comedy'],2.9
352,Anger of the Dead,8 January 2016 (USA),Italy,['Drama'],2.9
353,Hansel vs. Gretel,31 March 2016 (Germany),USA,[],2.9
354,The Unbidden,22 April 2016 (USA),USA,"['Horror', 'Mystery']",2.9
355,Wolf House,2016 (USA),USA,[],2.9
356,Zombies,14 November 2017 (USA),USA,['Action'],2.9
357,The Legend of Wasco,15 December 2015 (USA),USA,[],2.9
358,Devil Dog Shuck Returns,28 March 2016 (UK),UK,[],2.9
359,Banglo Berkunci,26 November 2015 (Malaysia),Malaysia,['Horror'],2.9
360,Anomaly,Sci-Fi,USA,['Horror'],2.9
361,Cementerio General 2,8 October 2016 (Peru),Peru,[],2.9
362,Zuzula,16 December 2016 (Turkey),Turkey,[],2.9
363,Werewolves of the Third Reich,5 December 2017 (USA),UK,[],2.9
364,Land Shark,27 June 2017 (USA),USA,"['Action', 'Adventure']",2.9
365,Proklyataya,6 December 2016 (USA),Russia,"['Drama', 'Horror']",2.9
366,Jake Stagg,22 September 2017 (UK),UK,[],2.9
367,It Kills,11 November 2017 (USA),USA,"['Action', 'Horror']",2.9
368,Night Howl,12 December 2017 (USA),USA,[],2.9
369,Haunted Routes: Evil East Coast Highway,4 February 2017 (USA),USA,[],2.9
370,Sludge,19 September 2017 (USA),USA,[],3.0
371,Blooming Flowers,13 July 2013 (USA),USA,"['Action', 'Adventure']",3.0
372,Cin geçidi,1 January 2017 (Turkey),Turkey,[],3.0
373,Mara,13 January 2014 (UK),Sweden,"['Horror', 'Mystery']",3.0
374,Blood Redd,10 March 2017 (Germany),USA,[],3.0
375,Hangman's Game,16 May 2016 (Colombia),Colombia,"['Horror', 'Mystery']",3.0
376,Sorrow,21 April 2015 (USA),USA,"['Crime', 'Drama']",3.0
377,Demon,1 September 2013 (USA),USA,[],3.0
378,Riddle Room,16 February 2016 (USA),USA,[],3.0
379,Bad Building,6 August 2015 (USA),Canada,[],3.0
380,The Appearing,25 March 2014 (USA),USA,"['Horror', 'Mystery']",3.0
381,Brutal,5 January 2014 (USA),USA,"['Action', 'Drama']",3.0
382,The Devil Knows His Own,25 May 2013 (USA),USA,[],3.0
383,Blood Shed,4 March 2014 (USA),USA,[],3.0
384,Something Sinister,1 November 2018 (USA),USA,[],3.0
385,Reality Terror Night,10 September 2013 (USA),USA,[],3.0
386,Hayride 2,18 March 2016 (Germany),USA,"['Action', 'Horror']",3.0
387,Wandering Rose,2 June 2015 (USA),UK,['Horror'],3.0
388,Dv2,30 January 2013 (USA),,[],3.0
389,Animus: The Tell-Tale Heart,31 October 2015 (USA),USA,['Horror'],3.0
390,Why US?,2014 (USA),USA,[],3.0
391,#Horror,20 November 2015 (USA),USA,"['Drama', 'Horror']",3.0
392,Friends Don't Let Friends,28 November 2017 (USA),USA,['Horror'],3.0
393,The Purgation,2 April 2015 (USA),USA,"['Drama', 'Horror']",3.0
394,Bunnyman Vengeance,30 October 2017 (UK),USA,[],3.0
395,Ludo,17 July 2015 (Canada),India,"['Fantasy', 'Horror']",3.0
396,The Damned Thing,5 December 2014 (USA),USA,['Horror'],3.0
397,Proof of the Devil,23 November 2017 (Peru),USA,[],3.0
398,Flesh Eating Bastards,5 October 2013 (USA),USA,[],3.0
399,Sisters of the Plague,2016 (USA),USA,"['Drama', 'Horror']",3.0
400,Demon Dolls,21 July 2015 (USA),USA,[],3.0
401,Elder Island,2016 (USA),USA,['Horror'],3.0
402,KillerSaurus,6 July 2015 (UK),UK,"['Action', 'Horror']",3.0
403,Isolation 119,1 July 2015 (USA),Laos,['Horror'],3.0
404,The Citadel,14 August 2015 (USA),USA,[],3.0
405,Z/Rex: The Jurassic Dead,24 February 2018 (Japan),USA,"['Action', 'Comedy']",3.0
406,Amityville: No Escape,5 August 2016 (USA),USA,[],3.0
407,The Night Shift,Horror,USA,[],3.0
408,Dogged,2017 (UK),UK,[],3.0
409,American Exorcism,2 May 2017 (USA),USA,[],3.0
410,The Ghost Knows,1 December 2017 (USA),Canada,[],3.0
411,Abduction,28 June 2017 (UK),UK,"['Action', 'Comedy']",3.0
412,Tales for the Campfire,19 August 2016 (USA),USA,[],3.0
413,Dark Shade Creek 3: Trail to Hell,1 September 2017 (USA),USA,[],3.0
414,Raptor Ranch,31 October 2013 (USA),Russia,"['Action', 'Adventure']",3.1
415,Torture Chamber,5 February 2015 (Netherlands),USA,[],3.1
416,Coffin Baby,2 April 2013 (Netherlands),USA,[],3.1
417,The Summoning,13 October 2014 (USA),USA,[],3.1
418,Killer Holiday,5 November 2013 (USA),USA,['Horror'],3.1
419,Milwood,October 2013 (USA),USA,"['Drama', 'Horror']",3.1
420,Snake Club: Revenge of the Snake Woman,31 May 2013 (Germany),USA,"['Action', 'Fantasy']",3.1
421,Provoked,22 July 2016 (Philippines),USA,[],3.1
422,"Satan, Hold My Hand",30 August 2013 (USA),USA,['Comedy'],3.1
423,Le berceau des ombres,6 July 2015 (UK),France,['Horror'],3.1
424,The Other Side,25 October 2014 (USA),USA,"['Drama', 'Horror']",3.1
425,Necrophile Passion,18 August 2013 (Germany),Austria,[],3.1
426,Ninja Apocalypse,5 August 2014 (USA),USA,"['Action', 'Fantasy']",3.1
427,Beyond the Dark,31 October 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.1
428,Moirai: The Drifter,30 March 2015 (USA),USA,[],3.1
429,Zombie Dollz,19 March 2015 (USA),USA,['Comedy'],3.1
430,Strange Blood,30 January 2015 (Turkey),USA,['Horror'],3.1
431,Impurity,1 January 2015 (UK),UK,[],3.1
432,La Cara del Diablo,17 April 2014 (Peru),Peru,[],3.1
433,The Dead the Damned and the Darkness,7 October 2014 (USA),USA,"['Action', 'Horror']",3.1
434,Halloween Hell,Horror,USA,[],3.1
435,Clowntergeist,12 September 2017 (USA),USA,"['Crime', 'Horror']",3.1
436,Infernal,10 April 2015 (USA),USA,"['Drama', 'Horror']",3.1
437,They Exist,Horror,USA,[],3.1
438,Hulk Blood Tapes,23 June 2015 (USA),USA,[],3.1
439,You Will Kill,2015 (Egypt),USA,[],3.1
440,NH-8: Road to Nidhivan,17 April 2015 (India),India,[],3.1
441,Seekers,18 March 2016 (Germany),Germany,[],3.1
442,Deccal,24 July 2015 (Turkey),Turkey,[],3.1
443,Strip Club Massacre,2 May 2017 (USA),USA,['Horror'],3.1
444,The Basement,28 April 2017 (Hungary),Hungary,[],3.1
445,Surviving the Outbreak,2017 (USA),USA,['Horror'],3.1
446,Ravenswood,11 March 2017 (USA),Australia,['Horror'],3.1
447,The Amityville Terror,April 2016 (USA),USA,[],3.1
448,Bloody Snow,25 August 2016 (USA),USA,[],3.1
449,Exscind,2016 (USA),USA,[],3.1
450,Amityville: Vanishing Point,1 April 2016 (USA),USA,[],3.1
451,West Skerra Light,October 2016 (UK),UK,['Comedy'],3.1
452,Swamp Freak,26 April 2017 (USA),Canada,[],3.1
453,Kud Krachak Krien,6 April 2017 (Thailand),Thailand,[],3.1
454,Synthetic Void,7 August 2017 (UK),UK,[],3.1
455,Halloween Tales,28 July 2017 (USA),USA,[],3.1
456,Night Stalkers: Paranormal Investigators,12 September 2017 (USA),USA,[],3.1
457,Things 4,24 November 2017 (USA),USA,['Horror'],3.1
458,Halloween Pussy Trap Kill Kill,27 October 2017 (USA),USA,"['Crime', 'Horror']",3.1
459,The Offerings,27 November 2015 (USA),USA,[],3.1
460,Creature in the Woods,2017 (USA),USA,[],3.1
461,Of Silence,14 January 2014 (USA),USA,"['Drama', 'Horror']",3.2
462,Awake in the Woods,19 May 2015 (USA),USA,['Horror'],3.2
463,The Ganzfeld Haunting,7 February 2014 (USA),USA,['Horror'],3.2
464,House of Bad,18 May 2013 (USA),USA,['Horror'],3.2
465,The Profane Exhibit,22 March 2013 (USA),Canada,[],3.2
466,Synevir,11 January 2013 (USA),Ukraine,[],3.2
467,Huff,5 April 2013 (USA),USA,['Horror'],3.2
468,Live-In Fear,10 February 2016 (USA),USA,[],3.2
469,Paranormal Island,10 December 2014 (Philippines),USA,[],3.2
470,Towers of Terror,18 October 2013 (USA),USA,['Comedy'],3.2
471,Kick,9 January 2015 (USA),UK,"['Drama', 'Horror']",3.2
472,Let There Be Zombies,3 March 2015 (USA),USA,"['Adventure', 'Comedy']",3.2
473,Bath Salt Zombies,19 February 2013 (USA),USA,[],3.2
474,A Demon in My View,11 July 2013 (USA),USA,['Horror'],3.2
475,Wu ye huo che,8 March 2013 (China),China,[],3.2
476,Xibalba,2 May 2017 (Japan),Mexico,"['Action', 'Horror']",3.2
477,Paranormal Highway,19 December 2017 (USA),USA,[],3.2
478,Cowboys vs. Zombies,2014 (USA),USA,['Action'],3.2
479,The Devil's Woods,24 October 2015 (Ireland),Ireland,[],3.2
480,2057: Return to Zombie Island,13 May 2013 (USA),USA,[],3.2
481,Extinction,12 November 2015 (Peru),UK,"['Action', 'Adventure']",3.2
482,Poltergeist Activity,26 June 2015 (UK),UK,[],3.2
483,Apocalypse,5 December 2017 (USA),UK,[],3.2
484,Dorchester's Revenge: The Return of Crinoline Head,2 August 2014 (USA),USA,[],3.2
485,Tape_13,11 February 2014 (Germany),Germany,['Horror'],3.2
486,The Device,27 September 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.2
487,Creature,12 September 2014 (India),India,"['Action', 'Horror']",3.2
488,Mostly Dead,1 July 2014 (USA),USA,[],3.2
489,Appetites,4 August 2015 (USA),USA,['Horror'],3.2
490,Dark Beacon,13 October 2017 (USA),UK,['Horror'],3.2
491,The Blood Harvest,25 January 2016 (UK),UK,[],3.2
492,Awaken the Devil,19 May 2015 (USA),USA,[],3.2
493,Robert,24 August 2015 (UK),UK,[],3.2
494,Sorority Slaughterhouse,31 October 2016 (USA),USA,[],3.2
495,The Man in the Shadows,31 October 2017 (USA),Canada,"['Drama', 'Horror']",3.2
496,Dead 7,1 April 2016 (USA),USA,"['Comedy', 'Horror']",3.2
497,Midnight Macabre,2 May 2017 (USA),USA,[],3.2
498,Fluid Boy,8 March 2016 (USA),UK,[],3.2
499,Immune,23 April 2016 (UK),UK,[],3.2
500,Witchcraft 14: Angel of Death,January 2017 (USA),USA,[],3.2
501,Dead Rush,31 March 2016 (Canada),USA,['Comedy'],3.2
502,The Blind King,14 October 2016 (Italy),Italy,[],3.2
503,Paranoia Tapes,11 July 2017 (USA),USA,[],3.2
504,Mel-Un,12 February 2016 (Turkey),Turkey,[],3.2
505,Pist,29 May 2015 (Turkey),Turkey,['Comedy'],3.2
506,The Covenant,7 February 2017 (USA),USA,[],3.2
507,The Howling,9 October 2017 (UK),UK,[],3.2
508,Ghosthunters,5 July 2016 (USA),USA,[],3.2
509,Sacrilege,2 May 2017 (USA),USA,[],3.2
510,Mountain Devil,17 January 2017 (USA),USA,[],3.2
511,Claw,25 May 2017 (USA),USA,[],3.2
512,Ezan,1 May 2015 (Turkey),Turkey,['Horror'],3.2
513,The Plan,Horror,Italy,[],3.2
514,Keluarga Tak Kasat Mata,23 November 2017 (Indonesia),Indonesia,[],3.2
515,Devil 2.0,November 2017 (Canada),Canada,['Fantasy'],3.2
516,Cinayet-i Ask,28 July 2017 (Turkey),Turkey,"['Fantasy', 'Horror']",3.2
517,Clownface,28 December 2017 (USA),USA,"['Action', 'Comedy']",3.2
518,See How They Run,19 May 2014 (UK),USA,[],3.3
519,Dark Feed,18 March 2013 (USA),USA,[],3.3
520,She Wolf Rising,January 2016 (USA),USA,[],3.3
521,Ghost Shark 2: Urban Jaws,27 June 2015 (New Zealand),New Zealand,"['Drama', 'Fantasy']",3.3
522,Cross Bearer,9 October 2013 (USA),USA,[],3.3
523,Stitch,12 December 2013 (Netherlands),USA,[],3.3
524,sxtape,16 May 2014 (USA),USA,[],3.3
525,Gingerclown,9 May 2013 (Hungary),Hungary,['Comedy'],3.3
526,Phobia,1 September 2013 (USA),USA,['Horror'],3.3
527,Chill: The Killing Games,22 September 2015 (USA),USA,"['Horror', 'Mystery']",3.3
528,Self Storage,17 September 2013 (USA),USA,[],3.3
529,limp.,October 2013 (Ireland),Ireland,['Horror'],3.3
530,Rabid Love,19 April 2013 (USA),USA,['Horror'],3.3
531,Leprechaun: Origins,22 August 2014 (USA),USA,['Fantasy'],3.3
532,Wasteland,30 October 2015 (Hong Kong),UK,['Drama'],3.3
533,The Ouija Experiment,2 May 2014 (USA),USA,[],3.3
534,Prayers in the Dark,25 February 2015 (Philippines),USA,[],3.3
535,Granny of the Dead,28 August 2017 (UK),UK,['Comedy'],3.3
536,Dignity,10 August 2013 (Switzerland),USA,"['Fantasy', 'Horror']",3.3
537,Video Tape Terror,22 January 2013 (USA),USA,[],3.3
538,Black Water Creek,22 July 2014 (USA),USA,"['Crime', 'Horror']",3.3
539,Victoria's Exorcism,31 August 2014 (USA),USA,['Comedy'],3.3
540,Let Me Out,7 March 2015 (USA),USA,['Horror'],3.3
541,Hunters,24 June 2016 (USA),USA,[],3.3
542,Intruder,24 June 2016 (USA),USA,"['Horror', 'Mystery']",3.3
543,Field Freak,4 May 2016 (Germany),USA,"['Comedy', 'Horror']",3.3
544,Fireangels: A Drifter's Fury,23 June 2017 (USA),USA,['Horror'],3.3
545,Quadrant 9EV9,1 March 2016 (USA),USA,"['Action', 'Horror']",3.3
546,The Attachment,3 June 2016 (USA),UK,['Drama'],3.3
547,Ibiza Undead,20 March 2017 (UK),UK,['Comedy'],3.3
548,The Redwood Massacre,28 September 2014 (USA),UK,['Fantasy'],3.3
549,A Haunting in Cawdor,11 March 2016 (USA),USA,['Horror'],3.3
550,Nightmare 2 - painajainen jatkuu,3 December 2014 (Finland),Finland,[],3.3
551,Potent Media's Sugar Skull Girls,1 October 2016 (USA),USA,['Comedy'],3.3
552,What's Eating Todd?,27 July 2016 (USA),USA,['Horror'],3.3
553,Revenge of the Lost,21 June 2017 (UK),USA,"['Drama', 'Horror']",3.3
554,Vampyres,29 May 2015 (Spain),Spain,[],3.3
555,Muska,25 July 2014 (Turkey),Turkey,"['Drama', 'Horror']",3.3
556,Beach Massacre at Kill Devil Hills,12 September 2017 (USA),USA,[],3.3
557,The Mothman Curse,30 April 2015 (USA),UK,[],3.3
558,Survival Instinct,13 June 2016 (UK),UK,"['Action', 'Horror']",3.3
559,Asmodeus,6 October 2015 (USA),USA,[],3.3
560,Ayla,21 September 2017 (Sweden),USA,"['Drama', 'Fantasy']",3.3
561,We Are Monsters,May 2015 (Spain),Sweden,"['Drama', 'Horror']",3.3
562,Shi ren chong,10 October 2014 (China),China,['Comedy'],3.3
563,Darkness Rising,30 June 2017 (USA),USA,[],3.3
564,Don't Sleep,29 September 2017 (USA),USA,['Horror'],3.3
565,Tragic Theater,8 January 2015 (Philippines),Philippines,[],3.3
566,Navy Seals vs. Zombies,8 October 2015 (USA),USA,['Action'],3.3
567,The Sacrifice,31 October 2015 (USA),USA,[],3.3
568,3:33 a.m.,22 June 2015 (USA),USA,['Comedy'],3.3
569,The Last House,2015 (USA),USA,[],3.3
570,Mihrez: Cin Padisahi,17 April 2015 (Turkey),Turkey,['Horror'],3.3
571,Factory of Paranormal,13 July 2017 (USA),USA,[],3.3
572,Teenage Slumber Party Nightmare,12 July 2015 (USA),Canada,"['Comedy', 'Horror']",3.3
573,Den of Darkness,20 February 2016 (USA),USA,['Horror'],3.3
574,The Raking,7 March 2017 (USA),USA,[],3.3
575,Peigal Jaakkirathai,1 January 2016 (India),India,"['Comedy', 'Horror']",3.3
576,Shock,31 October 2016 (USA),USA,[],3.3
577,Zoombies,1 March 2016 (USA),USA,"['Action', 'Adventure']",3.3
578,Azem: Cin Karasi,30 May 2014 (Turkey),Turkey,[],3.3
579,Cabin 28,1 August 2017 (USA),UK,[],3.3
580,Ceberrut,4 March 2016 (Turkey),Turkey,[],3.3
581,Day of Reckoning,8 October 2016 (USA),USA,"['Action', 'Horror']",3.3
582,The 13th Friday,10 January 2017 (USA),USA,['Horror'],3.3
583,SantaClaus: A Horror Story,22 November 2016 (USA),USA,[],3.3
584,Catalina,December 2016 (USA),USA,[],3.3
585,Meathook Massacre II,1 February 2017 (USA),USA,[],3.3
586,Poltergeist Encounters,8 October 2016 (Canada),Canada,[],3.3
587,Camp Blood 666,Horror,USA,[],3.3
588,Asylum of Darkness,10 April 2017 (USA),USA,[],3.3
589,Killer Christmas,22 November 2017 (USA),USA,[],3.3
590,Ghostfinders,5 May 2015 (USA),USA,[],3.3
591,Death on Scenic Drive,30 September 2017 (Germany),Canada,[],3.3
592,Karpenter,18 November 2017 (USA),USA,[],3.3
593,Blood Shot,29 October 2013 (Canada),USA,"['Action', 'Comedy']",3.4
594,Vacant House,2016 (USA),USA,"['Drama', 'Horror']",3.4
595,Spiders 3D,21 February 2013 (Malaysia),USA,"['Horror', 'Sci-Fi']",3.4
596,Dead Sea,4 November 2017 (Canada),USA,"['Action', 'Adventure']",3.4
597,Alone,25 November 2014 (USA),USA,"['Horror', 'Mystery']",3.4
598,Desecrated,6 January 2015 (USA),USA,['Horror'],3.4
599,Stag Hunt,16 May 2015 (USA),UK,"['Adventure', 'Comedy']",3.4
600,Zombie Dream,October 2015 (USA),USA,[],3.4
601,Hallows' Eve,14 October 2014 (Canada),USA,[],3.4
602,Alpha Girls,1 September 2013 (USA),USA,"['Action', 'Horror']",3.4
603,Gitaskog,Horror,Canada,['Action'],3.4
604,Love of my Life,10 November 2013 (USA),Australia,['Horror'],3.4
605,Zombie Women of Satan 2,11 April 2017 (USA),UK,['Comedy'],3.4
606,Night Aboard the Salem,31 October 2014 (USA),USA,[],3.4
607,Devil's Tower,16 September 2014 (UK),UK,[],3.4
608,Axeman at Cutter's Creek,14 February 2013 (USA),USA,[],3.4
609,Dark Vision,28 January 2015 (USA),UK,"['Horror', 'Mystery']",3.4
610,Ditch,2016 (USA),USA,['Horror'],3.4
611,After School Massacre,10 January 2014 (USA),USA,['Comedy'],3.4
612,Girl in Woods,3 June 2016 (USA),USA,"['Drama', 'Horror']",3.4
613,Dead Sands,20 November 2013 (Bahrain),Bahrain,['Comedy'],3.4
614,Copiii: The 1st Entry,18 June 2014 (Philippines),USA,"['Drama', 'Fantasy']",3.4
615,A Warning to the Curious,28 February 2013 (UK),Netherlands,[],3.4
616,Isabel,9 May 2013 (Czech Republic),Czech Republic,"['Drama', 'Fantasy']",3.4
617,Following the Wicca Man,29 November 2013 (UK),UK,"['Horror', 'Mystery']",3.4
618,Cute Little Buggers,10 February 2017 (UK),UK,['Comedy'],3.4
619,Death Factory,2014 (USA),USA,"['Fantasy', 'Horror']",3.4
620,Run Like Hell,9 September 2014 (USA),USA,"['Action', 'Horror']",3.4
621,13/13/13,1 October 2013 (USA),USA,[],3.4
622,Ingloda: The Possession Within,25 August 2013 (USA),USA,"['Drama', 'Horror']",3.4
623,Survival,13 April 2013 (Germany),Germany,['Action'],3.4
624,The Bride,1 September 2013 (USA),USA,['Horror'],3.4
625,Velvet Vengeance,19 October 2013 (USA),USA,[],3.4
626,A Perfect Vacation,7 July 2015 (USA),USA,"['Action', 'Horror']",3.4
627,Prom Ride,24 April 2015 (USA),USA,['Horror'],3.4
628,Piranha Sharks,8 August 2018 (USA),USA,"['Action', 'Comedy']",3.4
629,The Demolisher,27 July 2015 (Canada),Canada,"['Action', 'Horror']",3.4
630,The Thin Man,5 June 2015 (Australia),Australia,"['Drama', 'Horror']",3.4
631,Flay,2017 (USA),USA,"['Drama', 'Fantasy']",3.4
632,Downhill,14 January 2017 (Japan),Chile,"['Action', 'Horror']",3.4
633,World War Dead: Rise of the Fallen,4 May 2015 (UK),UK,[],3.4
634,OMG... We're in a Horror Movie,9 December 2016 (Germany),USA,['Comedy'],3.4
635,The Encounter,2 June 2015 (USA),USA,['Horror'],3.4
636,Invoked,17 August 2015 (Ireland),Ireland,"['Horror', 'Mystery']",3.4
637,A Haunting at the Rectory,8 June 2015 (UK),UK,[],3.4
638,Gulyabani,28 February 2014 (Turkey),Turkey,['Comedy'],3.4
639,The Rizen,19 June 2017 (UK),UK,"['Action', 'Horror']",3.4
640,Alarmed,2014 (USA),USA,['Horror'],3.4
641,Other Halves,2016 (USA),USA,"['Comedy', 'Horror']",3.4
642,"Silent Night, Bloody Night 2: Revival",15 March 2015 (USA),USA,[],3.4
643,Belly of the Bulldog,6 October 2016 (Kuwait),UK,"['Action', 'Horror']",3.4
644,The Rift: Dark Side of the Moon,28 April 2016 (Serbia),Serbia,"['Horror', 'Sci-Fi']",3.4
645,Camera Phone 2,8 April 2016 (USA),USA,[],3.4
646,Witchcraft 16: Hollywood Coven,January 2017 (USA),USA,[],3.4
647,All Above Board,31 August 2015 (UK),UK,[],3.4
648,Brutal Colors,23 June 2015 (USA),USA,"['Drama', 'Horror']",3.4
649,Jalan Puncak Alam,7 May 2015 (Malaysia),Malaysia,[],3.4
650,After the Outbreak,2017 (USA),USA,['Horror'],3.4
651,Üç Harfliler 2: Hablis,14 August 2015 (Turkey),Turkey,[],3.4
652,Zhang zhen jiang gu shi zhi gui mi xin qiao,2 July 2015 (China),China,[],3.4
653,No Good Heroes,24 July 2018 (USA),USA,"['Comedy', 'Drama']",3.4
654,"Scaler, Dark Spirit",18 June 2016 (USA),USA,['Horror'],3.4
655,Hiker,30 October 2015 (USA),USA,[],3.4
656,Vesvese: Cin Tuzagi,2 October 2015 (Turkey),Turkey,['Horror'],3.4
657,Gassal,18 December 2015 (Turkey),Turkey,['Horror'],3.4
658,Dokumushi,9 April 2016 (Japan),Japan,[],3.4
659,Amethyst,9 December 2016 (USA),USA,"['Adventure', 'Fantasy']",3.4
660,The Black Room,11 August 2017 (Spain),USA,['Comedy'],3.4
661,Evil in Her,10 March 2017 (USA),USA,[],3.4
662,Tall Men,31 May 2016 (USA),USA,"['Fantasy', 'Horror']",3.4
663,Red Sonja: Queen of Plagues,2 August 2016 (USA),USA,"['Animation', 'Action']",3.4
664,Devil's Domain,2016 (USA),USA,[],3.4
665,Irrational Fear,2017 (USA),USA,[],3.4
666,Once Upon a Time at Christmas,12 December 2017 (USA),UK,[],3.4
667,Demons,6 October 2017 (USA),USA,[],3.4
668,Strange Rituals,20 March 2017 (USA),USA,[],3.4
669,The Grave Caller,10 October 2018 (USA),USA,[],3.4
670,Lost Aloud,18 September 2017 (UK),UK,[],3.4
671,Charlotte,2017 (USA),USA,[],3.4
672,Exit to Hell,5 November 2013 (USA),USA,"['Action', 'Horror']",3.5
673,5 Souls,6 August 2013 (USA),USA,['Horror'],3.5
674,The Forbidden Girl,7 February 2013 (Germany),Germany,"['Fantasy', 'Horror']",3.5
675,Devotion,December 2013 (USA),USA,['Drama'],3.5
676,No Tell Motel,9 October 2016 (USA),USA,[],3.5
677,666 the Devil's Child,25 July 2014 (USA),USA,[],3.5
678,The Culling,15 March 2015 (Kuwait),USA,['Horror'],3.5
679,The Zombie King,31 May 2013 (Japan),UK,['Comedy'],3.5
680,Hostage,3 September 2013 (USA),USA,"['Drama', 'Horror']",3.5
681,Somebodys There,23 April 2015 (Ireland),Ireland,['Horror'],3.5
682,Finders Keepers: The Root of All Evil,4 April 2013 (USA),USA,"['Action', 'Horror']",3.5
683,Stranded,26 July 2013 (USA),Canada,['Horror'],3.5
684,Misirlou,1 February 2018 (USA),USA,"['Action', 'Fantasy']",3.5
685,La Petite Mort II,14 September 2014 (Germany),Germany,['Horror'],3.5
686,The House Across the Street,10 April 2015 (USA),USA,['Horror'],3.5
687,Zombie Hunter,8 October 2013 (USA),USA,"['Action', 'Comedy']",3.5
688,The Conduit,12 April 2016 (USA),USA,['Horror'],3.5
689,Eden Lodge,24 August 2015 (UK),UK,"['Horror', 'Mystery']",3.5
690,Needlestick,21 February 2017 (USA),USA,['Horror'],3.5
691,Kantemir,25 August 2015 (USA),USA,['Horror'],3.5
692,Long Live the Dead,21 January 2013 (USA),USA,[],3.5
693,Blood Slaughter Massacre,19 May 2013 (USA),USA,['Horror'],3.5
694,The Channel,18 March 2016 (USA),USA,"['Drama', 'Horror']",3.5
695,Classroom 6,2 October 2015 (Brazil),USA,['Horror'],3.5
696,A House Is Not a Home,7 September 2015 (USA),USA,['Horror'],3.5
697,Hunting the Legend,8 July 2014 (Canada),USA,"['Horror', 'Mystery']",3.5
698,Thr33 Days Dead,11 November 2014 (USA),USA,[],3.5
699,L.A. Slasher,3 November 2016 (USA),USA,"['Comedy', 'Crime']",3.5
700,Club Dead,November 2015 (USA),USA,[],3.5
701,Sacrament,7 July 2014 (USA),USA,"['Drama', 'Horror']",3.5
702,Camp 139,25 October 2013 (USA),USA,[],3.5
703,Dead Still,6 October 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.5
704,Jurassic City,29 May 2015 (Germany),USA,"['Action', 'Horror']",3.5
705,Story of Eva,13 January 2015 (USA),USA,['Horror'],3.5
706,Meat the Jones,Thriller,USA,[],3.5
707,The Last House on Cemetery Lane,17 February 2015 (USA),UK,[],3.5
708,B.C. Butcher,8 January 2016 (USA),USA,[],3.5
709,Strange Sounds,18 September 2014 (Poland),Poland,"['Horror', 'Mystery']",3.5
710,The Devil Complex,9 May 2016 (UK),UK,['Horror'],3.5
